724525542758719489	0	0.876923077
724364242468491268	0	0.87027027
724364169357598720	0	0.862857143
724410516441960449	0	0.862857143
724413358217170944	0	0.862857143
724413377544478720	0	0.862857143
724531943115751424	0	0.862857143
724546834236997632	0	0.862857143
724546913320603649	0	0.862857143
724589463620341760	0	0.862857143
725690160160055296	1	0.862857143
726324187854417920	1	0.862857143
724045549461245952	1	0.862857143
724060581804814336	1	0.862857143
724270616879206400	1	0.862857143
725272475689320449	1	0.862857143
725272476498849793	1	0.862857143
725633502293667840	1	0.854545455
726977831373291521	1	0.854545455
727334359259340800	1	0.854545455
725425614975545344	2	0.84516129
725809779113922561	2	0.834482759
726746039504539648	2	0.834482759
726866004270301188	2	0.834482759
725281323682816001	2	0.834482759
726745970965372928	2	0.822222222
726746019942285312	2	0.822222222
727454068801675264	2	0.822222222
725966470748971008	2	0.808
727259228860125185	2	0.808
726656259311587328	3	0.87027027
726728550003396609	3	0.87027027
726731609039212544	3	0.87027027
726798433927962624	3	0.87027027
724258873629011969	3	0.87027027
726728605988958209	3	0.862857143
726743382882672641	3	0.862857143
726770130831560705	3	0.862857143
727356847951351808	3	0.862857143
724167061048422400	3	0.862857143
725062707142074369	4	0.87027027
725275506812325890	4	0.87027027
725278655916683264	4	0.862857143
725326972629467137	4	0.862857143
726545108582031361	4	0.854545455
727527031710212096	4	0.854545455
724844645407166464	4	0.854545455
725059791521865729	4	0.854545455
727300357009756160	4	0.84516129
725144755110182913	4	0.84516129
724298915168804865	5	0.918644068
724300397037424640	5	0.918644068
724346146286649345	5	0.909433962
724308978428203008	5	0.89787234
724303576277889024	5	0.895384615
724343041205645313	5	0.893333333
724285275501932544	5	0.888372093
724288182951514112	5	0.888372093
726913438849454080	5	0.854545455
724296129333088256	5	0.850847458
725205348320059392	6	0.87027027
724837696804392962	6	0.862857143
725205416607502336	6	0.862857143
726749590381187072	6	0.854545455
727269799940771840	6	0.854545455
727382112404283392	6	0.854545455
724831653877682176	6	0.854545455
724834809915252736	6	0.854545455
724847413547130883	6	0.854545455
724853662590361600	6	0.854545455
727394378214318080	7	0.84516129
726367802559361024	7	0.834482759
724351206911430656	7	0.834482759
724962498063953920	7	0.834482759
724962525066850304	7	0.834482759
725503947595735040	7	0.822222222
725857736253165568	7	0.822222222
725913301582929921	7	0.822222222
726001710586597376	7	0.822222222
726071474293854209	7	0.822222222
725327006301360128	8	0.882926829
726621460727500804	8	0.87027027
725541151738982400	8	0.822222222
726983525346496517	8	0.822222222
724853619124785152	8	0.822222222
726103578817994752	8	0.808
726230509492129792	8	0.808
726634795472703488	8	0.808
726818125568692224	8	0.808
724642680374874112	8	0.808
725615664031891456	9	0.87027027
725747352347250689	9	0.87027027
725579558074740736	9	0.862857143
725603575980654592	9	0.862857143
725736507584061440	9	0.862857143
726001708006932480	9	0.862857143
726065734737137664	9	0.862857143
725156927819243521	9	0.862857143
725593422090784768	9	0.854545455
725615636597104640	9	0.854545455
724874695582044162	10	0.862857143
724522412516225024	10	0.854545455
724541641047040000	10	0.854545455
724724208912195584	10	0.854545455
725048447460626433	10	0.854545455
725971968693014528	10	0.84516129
724701581464227840	10	0.84516129
724728052513689600	10	0.84516129
724862941007347712	10	0.84516129
724874744068210688	10	0.84516129
726415030510456832	11	0.854545455
725330275652239361	11	0.854545455
726845915785474049	11	0.84516129
724116589239525376	11	0.84516129
724264475944181760	11	0.84516129
724997282316308483	11	0.84516129
725597175468691456	11	0.834482759
724167110696550400	11	0.834482759
724296156818317317	11	0.834482759
724298919363092482	11	0.834482759
724774502459015169	12	0.893333333
724784102516232192	12	0.888372093
725293351562534912	12	0.888372093
725062705732788225	12	0.87027027
726158052047523840	12	0.862857143
726977792139747329	12	0.862857143
724599467899424770	12	0.862857143
724816574327193600	12	0.862857143
725376677174468608	12	0.862857143
723980493063086080	12	0.854545455
723997942269415424	13	0.854545455
724930028681748480	13	0.854545455
726430939606310912	13	0.84516129
723995156844683265	13	0.84516129
724625089522749441	13	0.84516129
724933616355135488	13	0.84516129
725000202281611264	13	0.84516129
726342639759577088	13	0.834482759
726756431848853504	13	0.834482759
723963451127660544	13	0.834482759
724822419400220672	14	0.87027027
724800550458527745	14	0.862857143
724946290006724610	14	0.862857143
724868818955329537	14	0.855319149
725556780596523009	14	0.854545455
724034261557239809	14	0.854545455
724497365848068096	14	0.854545455
724880455456165892	14	0.854545455
724965596756992001	14	0.854545455
725192821599133696	14	0.854545455
724235438194614272	15	0.862857143
724437659356033024	15	0.862857143
724383799954407424	15	0.854545455
725513978089213952	15	0.84516129
724089136752263168	15	0.84516129
724149998636638208	15	0.84516129
725570545178144768	15	0.834482759
724244079853199360	15	0.834482759
726548154611433472	15	0.822222222
726895416826957825	15	0.822222222
727472659160780800	16	0.84516129
724094752564514816	16	0.84516129
726746050044764161	16	0.834482759
727504518041194496	16	0.834482759
724094668128952320	16	0.834482759
724264484554964993	16	0.834482759
724311529005441024	16	0.834482759
724612083581628416	16	0.834482759
725057004948062208	16	0.834482759
725090861319634945	16	0.834482759
725184470475788288	17	0.854545455
724955859898486784	17	0.84516129
725062745217863680	17	0.84516129
725195772640268288	17	0.84516129
725217233018847232	17	0.84516129
725275460725182464	17	0.84516129
725658519257661440	17	0.834482759
726798442194939906	17	0.834482759
724669817039523840	17	0.834482759
724941955692675072	17	0.834482759
725520753718759424	18	0.87027027
726613604024258560	18	0.87027027
727113491346296832	18	0.87027027
727450630025961472	18	0.87027027
727160023453851648	18	0.862857143
725593478193803270	18	0.854545455
726177113695477760	18	0.854545455
726292983478276097	18	0.854545455
726405894519418880	18	0.854545455
726539370778349568	18	0.854545455
725134400346685440	19	0.87027027
725450357086642177	19	0.862857143
725675656588222464	19	0.854545455
725675685969203200	19	0.854545455
725679429389684736	19	0.854545455
725697545821773824	19	0.854545455
726172237011673088	19	0.854545455
726259216827092992	19	0.854545455
725675635016781824	19	0.84516129
725690154782846977	19	0.84516129
725766283665498112	20	0.882926829
726872084517916672	20	0.862857143
726691809687019520	20	0.834482759
726756492901273600	20	0.834482759
724731035213287425	20	0.834482759
724911751834271744	20	0.834482759
726206501900148736	20	0.822222222
724136241319567361	20	0.822222222
724850478425722880	20	0.822222222
725096905278115840	20	0.816216216
726580916089438208	21	0.888372093
726586513526542336	21	0.888372093
727315788672172032	21	0.888372093
727325217903751172	21	0.888372093
725600692979814402	21	0.87027027
725600695341162496	21	0.87027027
