726405880615329792,0,0.862857143
725408531550113792,0,0.862857143
726405880615325698,0,0.854545455
726405894519418880,0,0.854545455
726663985383219201,0,0.84516129
726686033824239616,0,0.84516129
726818100591501312,0,0.84516129
726412111174356992,0,0.834482759
726694636039737344,0,0.834482759
727315777041403906,0,0.834482759
726427171334418432,0,0.825641026
725739864818241536,0,0.822222222
726409602359803904,0,0.822222222
726749582739263489,0,0.822222222
726767682310250496,0,0.822222222
727029592758710273,0,0.822222222
725246136882065408,0,0.822222222
725731082541404160,0,0.808
726367807957512192,0,0.808
726437133083254784,0,0.808
726530496759484417,0,0.808
726548154196365316,0,0.808
726575442078130177,0,0.808
726740453429678081,0,0.808
726745977827135488,0,0.808
726756465046896640,0,0.808
726802740681265153,0,0.808
726837249443254273,0,0.808
726917344384045056,0,0.808
726933140263079937,0,0.808
725399373216145408,0,0.808
726405842623336449,0,0.805714286
726405865939435521,0,0.805714286
726556769934147584,0,0.805714286
726605736772390918,0,0.805714286
726876000601124864,0,0.805714286
726384256172318720,0,0.793939394
726430901907939332,0,0.793939394
726440796153516032,0,0.793939394
726556766276706304,0,0.793939394
727001795369689090,0,0.793939394
725615675499118592,0,0.791304348
725966484913176577,0,0.791304348
726381202656092161,0,0.791304348
726392689202200581,0,0.791304348
726395660287758336,0,0.791304348
726402885970485248,0,0.791304348
726427186844995585,0,0.791304348
726437142851899393,0,0.791304348
726443703284457474,0,0.791304348
726511555639046146,0,0.791304348
726542116646735872,0,0.791304348
726568199291019264,0,0.791304348
726568192206884864,0,0.791304348
726568210724741120,0,0.791304348
726613630666563584,0,0.791304348
726649102339973120,0,0.791304348
726694555962232832,0,0.791304348
726707641372667904,0,0.791304348
726756482860068864,0,0.791304348
726759876026736640,0,0.791304348
726759892929798144,0,0.791304348
726830278065426432,0,0.791304348
726847686289149952,0,0.791304348
726851181188911104,0,0.791304348
726899339663138817,0,0.791304348
726903374877089793,0,0.791304348
726948365381017600,0,0.791304348
727181694596485120,0,0.791304348
724519385650614276,0,0.791304348
724900385798905861,0,0.791304348
725417192762781697,0,0.791304348
726418775248113664,0,0.780645161
726422050395451393,0,0.780645161
726427161251352576,0,0.780645161
726578799165489153,0,0.780645161
726584749167415297,0,0.780645161
726704249346756608,0,0.780645161
726895366495309824,0,0.780645161
724933536948559872,0,0.780645161
725817995348594688,0,0.771428571
726375983524249600,0,0.771428571
726395644600967168,0,0.771428571
726402820191215616,0,0.771428571
726405906011815936,0,0.771428571
726415048294453248,0,0.771428571
726430902214098945,0,0.771428571
726486792749342720,0,0.771428571
726490918245658624,0,0.771428571
726494920379355136,0,0.771428571
726578826965196800,0,0.771428571
726584727092781056,0,0.771428571
726593324086353921,0,0.771428571
726620019669504001,0,0.771428571
726710648760094722,0,0.771428571
726802768665677824,0,0.771428571
726805761620234240,0,0.771428571
726815648907681792,0,0.771428571
726837191540768768,0,0.771428571
727000287433596928,0,0.771428571
727019125755752448,0,0.771428571
727269724287987713,0,0.771428571
727274430733291522,0,0.771428571
725099718339100672,0,0.771428571
725442277313638400,0,0.771428571
725566753095438337,0,0.765517241
725572528354152448,0,0.765517241
726437121465180160,0,0.765517241
726494892583604224,0,0.765517241
726599940189749248,0,0.765517241
726638104220569601,0,0.765517241
726833837066440705,0,0.765517241
727163711295655936,0,0.765517241
725572518220730368,0,0.748148148
725836805757657088,0,0.748148148
725876426902233088,0,0.748148148
726388568097181696,0,0.748148148
726405855671767040,0,0.748148148
726415033073278976,0,0.748148148
726427133225095173,0,0.748148148
726427181732106240,0,0.748148148
726460593335635968,0,0.748148148
726469092719230976,0,0.748148148
726659950370496512,0,0.748148148
726746007262785536,0,0.748148148
726883954641379328,0,0.748148148
724373026511421440,0,0.748148148
724639335224606720,0,0.748148148
725655533491990529,0,0.747368421
725714808335536128,0,0.747368421
725783262681919488,0,0.747368421
725892897682284545,0,0.747368421
726388574812151809,0,0.747368421
726390424970137600,0,0.747368421
726399553163943940,0,0.747368421
726460543909777408,0,0.747368421
726463513468801024,0,0.747368421
726474941982449664,0,0.747368421
726490913476767745,0,0.747368421
726556705924911104,0,0.747368421
726670196413501440,0,0.747368421
726694526727888896,0,0.747368421
726704267294314497,0,0.747368421
726725425649487872,0,0.747368421
726826148957704193,0,0.747368421
726863106136219652,0,0.747368421
726872060698439681,0,0.747368421
726875981563179008,0,0.747368421
727033130150846464,0,0.747368421
727047760663318528,0,0.747368421
727532749846892544,0,0.747368421
724491400822312960,0,0.747368421
725051533805629441,0,0.747368421
725734048304238592,0,0.733333333
726390452887404544,0,0.733333333
726427131794739205,0,0.733333333
726526641640493057,0,0.733333333
726659840806801408,0,0.733333333
726682094374518784,0,0.733333333
726124629497135104,0,0.728
726437139580211200,0,0.728
726469080883040256,0,0.728
726533314434097152,0,0.728
726545189720842240,0,0.728
726559832438878209,0,0.728
726586477769969664,0,0.728
726618126578638848,0,0.728
726652392821952512,0,0.728
726707640600940544,0,0.728
726833848487538688,0,0.728
726875968128864256,0,0.728
727055714846384128,0,0.728
724285174360477698,0,0.727659574
725563315003510784,0,0.717647059
725769420627288064,0,0.717647059
725805774056747009,0,0.717647059
725985566601400320,0,0.717647059
726378942760898560,0,0.717647059
726392638409154560,0,0.717647059
726395651571982336,0,0.717647059
726399541763780609,0,0.717647059
726399551968546816,0,0.717647059
726434767055536133,0,0.717647059
726440764591333380,0,0.717647059
726440773248503808,0,0.717647059
726659900613492736,0,0.717647059
726691813373808640,0,0.717647059
726749549394563072,0,0.717647059
726809368277061633,0,0.717647059
726815667308101633,0,0.717647059
726833846654660608,0,0.717647059
726847595151261696,0,0.717647059
726847695445315585,0,0.717647059
726879400810143744,0,0.717647059
726895377102848001,0,0.717647059
726899334411735040,0,0.717647059
726927816151949316,0,0.717647059
726927865158205440,0,0.717647059
727033253207535616,0,0.717647059
727041386583871488,0,0.717647059
727382186840735744,0,0.717647059
724949426519703553,0,0.717647059
725093776709013504,0,0.717647059
726399527419146241,0,0.716129032
726434797833342976,0,0.716129032
726474925481971712,0,0.716129032
726503181144887296,0,0.716129032
726506647590424576,0,0.716129032
726698140863205376,0,0.716129032
725739863069224960,0,0.704347826
725761535214260225,0,0.704347826
725892900559659008,0,0.704347826
726378906647932928,0,0.704347826
726392618611933184,0,0.704347826
726402846887972865,0,0.704347826
